szs0,szs1,bulbs0
6.624198065,11.08440346,0
6.624198065,11.08440346,0
6.947517542,11.08440346,0
7.256445411,11.08440346,0
7.256445411,11.08440346,0
7.256445411,11.08440346,0
7.552747844,11.08440346,0
7.552747844,11.08440346,0
7.83785685,11.08440346,0
8.112952607,11.08440346,0
8.112952607,11.08440346,0
8.887294301,11.08440346,0
9.130826907,11.08440346,0
9.368030743,11.08440346,0
9.368030743,11.08440346,0
9.368030743,11.08440346,0
9.368030743,11.08440346,0
9.825273533,11.08440346,0
9.825273533,11.08440346,0
9.825273533,11.08440346,0
9.825273533,11.08440346,0
10.26216351,11.08440346,0
10.26216351,11.08440346,0
10.26216351,11.08440346,0
10.26216351,11.08440346,0
10.26216351,11.08440346,0
10.26216351,11.08440346,0
10.26216351,11.08440346,0
10.47377678,11.08440346,0
10.47377678,11.08440346,0
10.68119843,11.08440346,0
10.68119843,11.08440346,0
10.68119843,11.08440346,0
10.68119843,11.08440346,0
10.68119843,11.08440346,0
10.68119843,11.08440346,0
10.68119843,11.08440346,0
10.68119843,11.08440346,0
11.08440346,11.08440346,0
11.08440346,11.08440346,0
11.08440346,11.08440346,0
11.08440346,11.08440346,0
11.47344761,11.08440346,0
11.47344761,11.08440346,0
11.47344761,11.08440346,0
11.47344761,11.08440346,0
11.47344761,11.08440346,0
11.84972574,11.08440346,0
11.84972574,11.08440346,0
11.84972574,11.08440346,0
11.84972574,11.08440346,0
11.84972574,11.08440346,0
11.84972574,11.08440346,0
12.03345337,11.08440346,0
12.03345337,11.08440346,0
12.21441771,11.08440346,0
12.21441771,11.08440346,0
12.21441771,11.08440346,0
12.21441771,11.08440346,0
12.56853213,11.08440346,0
12.56853213,11.08440346,0
12.56853213,11.08440346,0
12.56853213,11.08440346,0
12.56853213,11.08440346,0
12.56853213,11.08440346,0
13.24839613,11.08440346,0
13.24839613,11.08440346,0
14.05204611,11.08440346,0
14.20732206,11.08440346,0
14.51289082,11.08440346,0
14.51289082,11.08440346,0
14.81215717,11.08440346,0
14.81215717,11.08440346,0
14.95954545,11.08440346,0
15.10549569,11.08440346,0
15.39324527,11.08440346,0
15.6757137,11.08440346,0
15.6757137,11.08440346,0
15.9531815,11.08440346,0
16.22590521,11.08440346,0
17.27379518,11.08440346,0
19.19874996,11.08440346,0
19.19874996,11.08440346,0
20.09218754,11.08440346,0
20.94755356,11.08440346,0
27.47245894,11.08440346,0
30.78649054,11.08440346,0
10.26216351,11.28060282,0
13.89503508,11.28060282,0
14.20732206,11.28060282,0
15.39324527,11.28060282,0
16.62660519,11.28060282,0
16.75804285,11.28060282,0
5.131081757,11.47344761,0
5.542201729,11.47344761,0
5.924862868,11.47344761,0
5.924862868,11.47344761,0
6.624198065,11.47344761,0
6.624198065,11.47344761,0
7.256445411,11.47344761,0
7.83785685,11.47344761,0
7.83785685,11.47344761,0
7.83785685,11.47344761,0
8.112952607,11.47344761,0
8.112952607,11.47344761,0
8.379021423,11.47344761,0
8.379021423,11.47344761,0
8.379021423,11.47344761,0
8.636897591,11.47344761,0
8.636897591,11.47344761,0
8.887294301,11.47344761,0
8.887294301,11.47344761,0
9.130826907,11.47344761,0
9.368030743,11.47344761,0
9.368030743,11.47344761,0
9.368030743,11.47344761,0
9.368030743,11.47344761,0
9.368030743,11.47344761,0
9.368030743,11.47344761,0
9.59937498,11.47344761,0
9.59937498,11.47344761,0
9.825273533,11.47344761,0
9.825273533,11.47344761,0
9.825273533,11.47344761,0
9.825273533,11.47344761,0
9.825273533,11.47344761,0
10.26216351,11.47344761,0
10.26216351,11.47344761,0
10.26216351,11.47344761,0
10.26216351,11.47344761,0
10.26216351,11.47344761,0
10.26216351,11.47344761,0
10.26216351,11.47344761,0
10.26216351,11.47344761,0
10.26216351,11.47344761,0
10.26216351,11.47344761,0
10.26216351,11.47344761,0
10.26216351,11.47344761,0
10.26216351,11.47344761,0
10.26216351,11.47344761,0
10.47377678,11.47344761,0
10.68119843,11.47344761,0
10.68119843,11.47344761,0
10.68119843,11.47344761,0
10.68119843,11.47344761,0
10.88466812,11.47344761,0
11.08440346,11.47344761,0
11.08440346,11.47344761,0
11.08440346,11.47344761,0
11.08440346,11.47344761,0
11.47344761,11.47344761,0
11.47344761,11.47344761,0
11.47344761,11.47344761,0
11.47344761,11.47344761,0
11.47344761,11.47344761,0
11.47344761,11.47344761,0
11.47344761,11.47344761,0
11.47344761,11.47344761,0
11.47344761,11.47344761,0
11.47344761,11.47344761,0
11.47344761,11.47344761,0
11.47344761,11.47344761,0
11.47344761,11.47344761,0
11.84972574,11.47344761,0
11.84972574,11.47344761,0
11.84972574,11.47344761,0
11.84972574,11.47344761,0
11.84972574,11.47344761,0
11.84972574,11.47344761,0
12.03345337,11.47344761,0
12.03345337,11.47344761,0
12.03345337,11.47344761,0
12.03345337,11.47344761,0
12.03345337,11.47344761,0
12.21441771,11.47344761,0
12.21441771,11.47344761,0
12.56853213,11.47344761,0
12.56853213,11.47344761,0
12.56853213,11.47344761,0
12.56853213,11.47344761,0
12.56853213,11.47344761,0
12.56853213,11.47344761,0
13.24839613,11.47344761,0
13.57556629,11.47344761,0
13.57556629,11.47344761,0
13.57556629,11.47344761,0
13.89503508,11.47344761,0
13.89503508,11.47344761,0
13.89503508,11.47344761,0
13.89503508,11.47344761,0
14.05204611,11.47344761,0
14.20732206,11.47344761,0
14.20732206,11.47344761,0
14.20732206,11.47344761,0
14.51289082,11.47344761,0
14.81215717,11.47344761,0
14.95954545,11.47344761,0
15.10549569,11.47344761,0
15.39324527,11.47344761,0
15.39324527,11.47344761,0
15.39324527,11.47344761,0
15.6757137,11.47344761,0
15.6757137,11.47344761,0
16.22590521,11.47344761,0
16.22590521,11.47344761,0
16.75804285,11.47344761,0
17.01787296,11.47344761,0
17.7745886,11.47344761,0
17.7745886,11.47344761,0
18.73606149,11.47344761,0
20.84255263,11.47344761,0
21.464855,11.47344761,0
21.464855,11.47344761,0
22.06961712,11.47344761,0
14.81215717,11.66310422,0
15.6757137,11.66310422,0
18.01976692,11.66310422,0
6.624198065,11.84972574,0
7.256445411,11.84972574,0
7.552747844,11.84972574,0
7.552747844,11.84972574,0
7.83785685,11.84972574,0
7.83785685,11.84972574,0
8.112952607,11.84972574,0
8.379021423,11.84972574,0
8.379021423,11.84972574,0
8.636897591,11.84972574,0
8.887294301,11.84972574,0
8.887294301,11.84972574,0
8.887294301,11.84972574,0
8.887294301,11.84972574,0
9.130826907,11.84972574,0
9.130826907,11.84972574,0
9.368030743,11.84972574,0
9.368030743,11.84972574,0
9.368030743,11.84972574,0
9.59937498,11.84972574,0
9.59937498,11.84972574,0
9.825273533,11.84972574,0
10.26216351,11.84972574,0
10.26216351,11.84972574,0
10.26216351,11.84972574,0
10.26216351,11.84972574,0
10.26216351,11.84972574,0
10.47377678,11.84972574,0
10.68119843,11.84972574,0
10.68119843,11.84972574,0
10.68119843,11.84972574,0
10.68119843,11.84972574,0
10.68119843,11.84972574,0
10.88466812,11.84972574,0
11.08440346,11.84972574,0
11.08440346,11.84972574,0
11.08440346,11.84972574,0
11.47344761,11.84972574,0
11.47344761,11.84972574,0
11.47344761,11.84972574,0
11.47344761,11.84972574,0
11.47344761,11.84972574,0
11.47344761,11.84972574,0
11.47344761,11.84972574,0
11.47344761,11.84972574,0
11.47344761,11.84972574,0
11.47344761,11.84972574,0
11.84972574,11.84972574,0
11.84972574,11.84972574,0
11.84972574,11.84972574,0
12.03345337,11.84972574,0
12.21441771,11.84972574,0
12.21441771,11.84972574,0
12.21441771,11.84972574,0
12.21441771,11.84972574,0
12.21441771,11.84972574,0
12.56853213,11.84972574,0
12.56853213,11.84972574,0
12.56853213,11.84972574,0
12.56853213,11.84972574,0
12.56853213,11.84972574,0
12.91293925,11.84972574,0
12.91293925,11.84972574,0
12.91293925,11.84972574,0
13.081743,11.84972574,0
13.24839613,11.84972574,0
13.24839613,11.84972574,0
13.24839613,11.84972574,0
13.24839613,11.84972574,0
13.24839613,11.84972574,0
13.24839613,11.84972574,0
13.24839613,11.84972574,0
13.57556629,11.84972574,0
13.57556629,11.84972574,0
13.57556629,11.84972574,0
13.57556629,11.84972574,0
13.89503508,11.84972574,0
13.89503508,11.84972574,0
13.89503508,11.84972574,0
14.05204611,11.84972574,0
14.05204611,11.84972574,0
14.05204611,11.84972574,0
14.20732206,11.84972574,0
14.51289082,11.84972574,0
14.51289082,11.84972574,0
14.51289082,11.84972574,0
14.95954545,11.84972574,0
15.10549569,11.84972574,0
15.39324527,11.84972574,0
15.6757137,11.84972574,0
15.9531815,11.84972574,0
16.22590521,11.84972574,0
16.22590521,11.84972574,0
16.75804285,11.84972574,0
16.75804285,11.84972574,0
16.75804285,11.84972574,0
17.52598071,11.84972574,0
17.7745886,11.84972574,0
18.26165381,11.84972574,0
18.26165381,11.84972574,0
18.26165381,11.84972574,0
18.50037837,11.84972574,0
19.53857723,11.84972574,0
19.65054707,11.84972574,0
19.87259419,11.84972574,0
20.20108908,11.84972574,0
20.20108908,11.84972574,0
21.76933623,11.84972574,0
22.94689521,11.84972574,0
32.45181043,11.84972574,0
6.284266067,12.03345337,0
6.947517542,12.03345337,0
7.256445411,12.03345337,0
7.256445411,12.03345337,0
7.256445411,12.03345337,0
7.552747844,12.03345337,0
7.552747844,12.03345337,0
7.83785685,12.03345337,0
7.83785685,12.03345337,0
7.83785685,12.03345337,0
8.887294301,12.03345337,0
8.887294301,12.03345337,0
9.368030743,12.03345337,0
9.59937498,12.03345337,0
9.825273533,12.03345337,0
10.26216351,12.03345337,0
10.26216351,12.03345337,0
10.26216351,12.03345337,0
10.26216351,12.03345337,0
10.68119843,12.03345337,0
10.68119843,12.03345337,0
10.88466812,12.03345337,0
11.47344761,12.03345337,0
11.47344761,12.03345337,0
11.47344761,12.03345337,0
11.84972574,12.03345337,0
11.84972574,12.03345337,0
13.24839613,12.03345337,0
13.24839613,12.03345337,0
14.05204611,12.03345337,0
15.6757137,12.03345337,0
16.22590521,12.03345337,0
16.22590521,12.03345337,0
17.7745886,12.03345337,0
17.7745886,12.03345337,0
18.01976692,12.03345337,0
18.26165381,12.03345337,0
19.19874996,12.03345337,0
19.19874996,12.03345337,0
19.65054707,12.03345337,0
20.94755356,12.03345337,0
25.48379877,12.03345337,0
5.924862868,12.21441771,0
7.83785685,12.21441771,0
7.83785685,12.21441771,0
7.83785685,12.21441771,0
8.112952607,12.21441771,0
8.112952607,12.21441771,0
8.379021423,12.21441771,0
8.887294301,12.21441771,0
9.130826907,12.21441771,0
9.130826907,12.21441771,0
9.368030743,12.21441771,0
9.368030743,12.21441771,0
9.368030743,12.21441771,0
9.368030743,12.21441771,0
9.368030743,12.21441771,0
9.825273533,12.21441771,0
9.825273533,12.21441771,0
9.825273533,12.21441771,0
9.825273533,12.21441771,0
10.26216351,12.21441771,0
10.26216351,12.21441771,0
10.26216351,12.21441771,0
10.26216351,12.21441771,0
10.26216351,12.21441771,0
10.26216351,12.21441771,0
10.26216351,12.21441771,0
10.26216351,12.21441771,0
10.26216351,12.21441771,0
10.68119843,12.21441771,0
10.68119843,12.21441771,0
11.08440346,12.21441771,0
11.08440346,12.21441771,0
11.08440346,12.21441771,0
11.08440346,12.21441771,0
11.08440346,12.21441771,0
11.47344761,12.21441771,0
11.47344761,12.21441771,0
11.47344761,12.21441771,0
11.47344761,12.21441771,0
11.84972574,12.21441771,0
11.84972574,12.21441771,0
11.84972574,12.21441771,0
11.84972574,12.21441771,0
11.84972574,12.21441771,0
11.84972574,12.21441771,0
11.84972574,12.21441771,0
11.84972574,12.21441771,0
12.03345337,12.21441771,0
12.03345337,12.21441771,0
12.21441771,12.21441771,0
12.21441771,12.21441771,0
12.21441771,12.21441771,0
12.21441771,12.21441771,0
12.21441771,12.21441771,0
12.21441771,12.21441771,0
12.21441771,12.21441771,0
12.21441771,12.21441771,0
12.56853213,12.21441771,0
12.56853213,12.21441771,0
12.56853213,12.21441771,0
12.56853213,12.21441771,0
12.56853213,12.21441771,0
12.56853213,12.21441771,0
12.56853213,12.21441771,0
12.56853213,12.21441771,0
12.56853213,12.21441771,0
12.91293925,12.21441771,0
12.91293925,12.21441771,0
12.91293925,12.21441771,0
12.91293925,12.21441771,0
13.24839613,12.21441771,0
13.24839613,12.21441771,0
13.57556629,12.21441771,0
13.57556629,12.21441771,0
13.57556629,12.21441771,0
13.57556629,12.21441771,0
13.57556629,12.21441771,0
13.89503508,12.21441771,0
13.89503508,12.21441771,0
13.89503508,12.21441771,0
13.89503508,12.21441771,0
14.05204611,12.21441771,0
14.05204611,12.21441771,0
14.05204611,12.21441771,0
14.20732206,12.21441771,0
14.20732206,12.21441771,0
14.51289082,12.21441771,0
14.51289082,12.21441771,0
14.51289082,12.21441771,0
14.51289082,12.21441771,0
14.51289082,12.21441771,0
14.81215717,12.21441771,0
14.95954545,12.21441771,0
14.95954545,12.21441771,0
15.39324527,12.21441771,0
15.39324527,12.21441771,0
15.39324527,12.21441771,0
15.39324527,12.21441771,0
16.22590521,12.21441771,0
16.22590521,12.21441771,0
16.22590521,12.21441771,0
16.22590521,12.21441771,0
16.22590521,12.21441771,0
16.75804285,12.21441771,0
17.01787296,12.21441771,0
17.01787296,12.21441771,0
17.27379518,12.21441771,0
17.40034482,12.21441771,0
17.52598071,12.21441771,0
18.14111353,12.21441771,0
19.87259419,12.21441771,0
20.52432703,12.21441771,0
11.08440346,12.39273981,0
14.51289082,12.39273981,0
16.22590521,12.39273981,0
16.75804285,12.39273981,0
17.52598071,12.39273981,0
17.7745886,12.39273981,0
18.14111353,12.39273981,0
18.73606149,12.39273981,0
21.96997952,12.39273981,0
24.06690674,12.39273981,0
2.094755356,12.56853213,0
6.947517542,12.56853213,0
6.947517542,12.56853213,0
7.256445411,12.56853213,0
7.256445411,12.56853213,0
7.256445411,12.56853213,0
7.256445411,12.56853213,0
7.256445411,12.56853213,0
8.112952607,12.56853213,0
8.112952607,12.56853213,0
8.379021423,12.56853213,0
8.379021423,12.56853213,0
8.379021423,12.56853213,0
8.379021423,12.56853213,0
8.379021423,12.56853213,0
8.636897591,12.56853213,0
8.636897591,12.56853213,0
8.887294301,12.56853213,0
8.887294301,12.56853213,0
8.887294301,12.56853213,0
9.368030743,12.56853213,0
9.368030743,12.56853213,0
9.368030743,12.56853213,0
9.368030743,12.56853213,0
9.368030743,12.56853213,0
9.368030743,12.56853213,0
9.368030743,12.56853213,0
9.368030743,12.56853213,0
9.368030743,12.56853213,0
9.368030743,12.56853213,0
9.368030743,12.56853213,0
9.368030743,12.56853213,0
9.59937498,12.56853213,0
9.59937498,12.56853213,0
9.59937498,12.56853213,0
9.825273533,12.56853213,0
9.825273533,12.56853213,0
10.04609377,12.56853213,0
10.26216351,12.56853213,0
10.26216351,12.56853213,0
10.26216351,12.56853213,0
10.26216351,12.56853213,0
10.26216351,12.56853213,0
10.26216351,12.56853213,0
10.26216351,12.56853213,0
10.26216351,12.56853213,0
10.26216351,12.56853213,0
10.26216351,12.56853213,0
10.26216351,12.56853213,0
10.26216351,12.56853213,0
10.47377678,12.56853213,0
10.68119843,12.56853213,0
10.68119843,12.56853213,0
10.68119843,12.56853213,0
10.68119843,12.56853213,0
10.68119843,12.56853213,0
10.88466812,12.56853213,0
11.08440346,12.56853213,0
11.08440346,12.56853213,0
11.08440346,12.56853213,0
11.08440346,12.56853213,0
11.08440346,12.56853213,0
11.08440346,12.56853213,0
11.08440346,12.56853213,0
11.08440346,12.56853213,0
11.08440346,12.56853213,0
11.47344761,12.56853213,0
11.47344761,12.56853213,0
11.47344761,12.56853213,0
11.47344761,12.56853213,0
11.47344761,12.56853213,0
11.47344761,12.56853213,0
11.47344761,12.56853213,0
11.47344761,12.56853213,0
11.47344761,12.56853213,0
11.47344761,12.56853213,0
11.84972574,12.56853213,0
11.84972574,12.56853213,0
11.84972574,12.56853213,0
11.84972574,12.56853213,0
11.84972574,12.56853213,0
11.84972574,12.56853213,0
11.84972574,12.56853213,0
12.03345337,12.56853213,0
12.03345337,12.56853213,0
12.21441771,12.56853213,0
12.21441771,12.56853213,0
12.21441771,12.56853213,0
12.21441771,12.56853213,0
12.21441771,12.56853213,0
12.21441771,12.56853213,0
12.21441771,12.56853213,0
12.21441771,12.56853213,0
12.56853213,12.56853213,0
12.56853213,12.56853213,0
12.56853213,12.56853213,0
12.56853213,12.56853213,0
12.56853213,12.56853213,0
12.56853213,12.56853213,0
12.56853213,12.56853213,0
12.56853213,12.56853213,0
12.56853213,12.56853213,0
12.56853213,12.56853213,0
12.56853213,12.56853213,0
12.56853213,12.56853213,0
12.91293925,12.56853213,0
12.91293925,12.56853213,0
12.91293925,12.56853213,0
12.91293925,12.56853213,0
12.91293925,12.56853213,0
13.081743,12.56853213,0
13.081743,12.56853213,0
13.24839613,12.56853213,0
13.24839613,12.56853213,0
13.24839613,12.56853213,0
13.24839613,12.56853213,0
13.24839613,12.56853213,0
13.24839613,12.56853213,0
13.24839613,12.56853213,0
13.24839613,12.56853213,0
13.24839613,12.56853213,0
13.24839613,12.56853213,0
13.24839613,12.56853213,0
13.57556629,12.56853213,0
13.57556629,12.56853213,0
13.57556629,12.56853213,0
13.57556629,12.56853213,0
13.89503508,12.56853213,0
13.89503508,12.56853213,0
13.89503508,12.56853213,0
13.89503508,12.56853213,0
14.05204611,12.56853213,0
14.20732206,12.56853213,0
14.20732206,12.56853213,0
14.51289082,12.56853213,0
14.51289082,12.56853213,0
14.51289082,12.56853213,0
14.51289082,12.56853213,0
14.51289082,12.56853213,0
14.51289082,12.56853213,0
14.51289082,12.56853213,0
14.81215717,12.56853213,0
15.10549569,12.56853213,0
15.39324527,12.56853213,0
15.39324527,12.56853213,0
15.39324527,12.56853213,0
15.39324527,12.56853213,0
15.39324527,12.56853213,0
15.39324527,12.56853213,0
15.6757137,12.56853213,0
15.6757137,12.56853213,0
15.6757137,12.56853213,0
15.6757137,12.56853213,0
15.81505612,12.56853213,0
15.81505612,12.56853213,0
15.9531815,12.56853213,0
16.22590521,12.56853213,0
16.22590521,12.56853213,0
16.22590521,12.56853213,0
16.22590521,12.56853213,0
16.22590521,12.56853213,0
16.22590521,12.56853213,0
16.22590521,12.56853213,0
16.62660519,12.56853213,0
16.75804285,12.56853213,0
17.01787296,12.56853213,0
17.27379518,12.56853213,0
19.87259419,12.56853213,0
22.16880691,12.56853213,0
22.16880691,12.56853213,0
27.47245894,12.56853213,0
17.52598071,12.74189939,0
17.52598071,12.74189939,0
17.7745886,12.74189939,0
8.112952607,12.91293925,0
8.112952607,12.91293925,0
8.636897591,12.91293925,0
8.887294301,12.91293925,0
8.887294301,12.91293925,0
9.368030743,12.91293925,0
10.26216351,12.91293925,0
10.26216351,12.91293925,0
10.47377678,12.91293925,0
10.68119843,12.91293925,0
11.08440346,12.91293925,0
11.47344761,12.91293925,0
11.47344761,12.91293925,0
11.47344761,12.91293925,0
11.84972574,12.91293925,0
11.84972574,12.91293925,0
12.03345337,12.91293925,0
12.21441771,12.91293925,0
12.21441771,12.91293925,0
12.56853213,12.91293925,0
12.56853213,12.91293925,0
12.56853213,12.91293925,0
12.56853213,12.91293925,0
12.56853213,12.91293925,0
12.74189939,12.91293925,0
12.91293925,12.91293925,0
12.91293925,12.91293925,0
12.91293925,12.91293925,0
13.081743,12.91293925,0
13.24839613,12.91293925,0
13.24839613,12.91293925,0
13.24839613,12.91293925,0
13.57556629,12.91293925,0
13.57556629,12.91293925,0
13.89503508,12.91293925,0
13.89503508,12.91293925,0
14.05204611,12.91293925,0
14.05204611,12.91293925,0
14.20732206,12.91293925,0
14.51289082,12.91293925,0
15.10549569,12.91293925,0
15.39324527,12.91293925,0
15.81505612,12.91293925,0
16.62660519,12.91293925,0
16.62660519,12.91293925,0
17.01787296,12.91293925,0
17.01787296,12.91293925,0
17.01787296,12.91293925,0
17.27379518,12.91293925,0
17.40034482,12.91293925,0
17.40034482,12.91293925,0
18.14111353,12.91293925,0
18.73606149,12.91293925,0
18.8527982,12.91293925,0
19.53857723,12.91293925,0
20.52432703,12.91293925,0
4.684015371,13.081743,0
7.552747844,13.081743,0
8.887294301,13.081743,0
8.887294301,13.081743,0
9.368030743,13.081743,0
9.59937498,13.081743,0
9.825273533,13.081743,0
9.825273533,13.081743,0
9.825273533,13.081743,0
10.26216351,13.081743,0
11.08440346,13.081743,0
11.47344761,13.081743,0
11.47344761,13.081743,0
11.84972574,13.081743,0
12.56853213,13.081743,0
12.56853213,13.081743,0
13.081743,13.081743,0
14.95954545,13.081743,0
14.95954545,13.081743,0
16.22590521,13.081743,0
17.01787296,13.081743,0
18.26165381,13.081743,0
7.552747844,13.24839613,0
8.112952607,13.24839613,0
8.112952607,13.24839613,0
8.379021423,13.24839613,0
8.379021423,13.24839613,0
9.368030743,13.24839613,0
9.368030743,13.24839613,0
9.368030743,13.24839613,0
9.368030743,13.24839613,0
9.368030743,13.24839613,0
9.825273533,13.24839613,0
9.825273533,13.24839613,0
10.04609377,13.24839613,0
10.26216351,13.24839613,0
10.26216351,13.24839613,0
11.08440346,13.24839613,0
11.08440346,13.24839613,0
11.47344761,13.24839613,0
11.47344761,13.24839613,0
11.47344761,13.24839613,0
11.47344761,13.24839613,0
11.84972574,13.24839613,0
11.84972574,13.24839613,0
11.84972574,13.24839613,0
12.03345337,13.24839613,0
12.21441771,13.24839613,0
12.21441771,13.24839613,0
12.21441771,13.24839613,0
12.21441771,13.24839613,0
12.39273981,13.24839613,0
12.56853213,13.24839613,0
12.56853213,13.24839613,0
12.56853213,13.24839613,0
12.56853213,13.24839613,0
12.56853213,13.24839613,0
12.56853213,13.24839613,0
12.56853213,13.24839613,0
12.56853213,13.24839613,0
12.56853213,13.24839613,0
12.91293925,13.24839613,0
13.081743,13.24839613,0
13.24839613,13.24839613,0
13.24839613,13.24839613,0
13.24839613,13.24839613,0
13.57556629,13.24839613,0
13.89503508,13.24839613,0
13.89503508,13.24839613,0
13.89503508,13.24839613,0
14.05204611,13.24839613,0
14.05204611,13.24839613,0
14.05204611,13.24839613,0
14.20732206,13.24839613,0
14.20732206,13.24839613,0
14.51289082,13.24839613,0
14.51289082,13.24839613,0
14.51289082,13.24839613,0
14.51289082,13.24839613,0
14.51289082,13.24839613,0
14.51289082,13.24839613,0
14.81215717,13.24839613,0
14.81215717,13.24839613,0
14.81215717,13.24839613,0
14.81215717,13.24839613,0
14.81215717,13.24839613,0
14.95954545,13.24839613,0
15.10549569,13.24839613,0
15.10549569,13.24839613,0
15.10549569,13.24839613,0
15.39324527,13.24839613,0
15.39324527,13.24839613,0
15.39324527,13.24839613,0
15.39324527,13.24839613,0
15.39324527,13.24839613,0
15.39324527,13.24839613,0
15.39324527,13.24839613,0
15.39324527,13.24839613,0
15.6757137,13.24839613,0
15.6757137,13.24839613,0
15.6757137,13.24839613,0
15.81505612,13.24839613,0
15.81505612,13.24839613,0
15.81505612,13.24839613,0
15.9531815,13.24839613,0
15.9531815,13.24839613,0
16.22590521,13.24839613,0
16.22590521,13.24839613,0
16.22590521,13.24839613,0
16.22590521,13.24839613,0
16.22590521,13.24839613,0
16.22590521,13.24839613,0
16.49412016,13.24839613,0
16.62660519,13.24839613,0
16.75804285,13.24839613,0
17.01787296,13.24839613,0
17.01787296,13.24839613,0
17.01787296,13.24839613,0
17.27379518,13.24839613,0
17.52598071,13.24839613,0
17.7745886,13.24839613,0
17.7745886,13.24839613,0
17.7745886,13.24839613,0
17.7745886,13.24839613,0
17.7745886,13.24839613,0
18.50037837,13.24839613,0
18.50037837,13.24839613,0
18.50037837,13.24839613,0
18.73606149,13.24839613,0
19.19874996,13.24839613,0
19.19874996,13.24839613,0
19.31269013,13.24839613,0
19.53857723,13.24839613,0
19.87259419,13.24839613,0
20.94755356,13.24839613,0
20.94755356,13.24839613,0
21.464855,13.24839613,0
21.464855,13.24839613,0
21.464855,13.24839613,0
22.56120564,13.24839613,0
6.284266067,13.57556629,0
8.112952607,13.57556629,0
8.379021423,13.57556629,0
8.636897591,13.57556629,0
8.887294301,13.57556629,0
8.887294301,13.57556629,0
9.368030743,13.57556629,0
9.368030743,13.57556629,0
10.04609377,13.57556629,0
10.26216351,13.57556629,0
10.68119843,13.57556629,0
10.68119843,13.57556629,0
10.68119843,13.57556629,0
10.68119843,13.57556629,0
10.68119843,13.57556629,0
10.68119843,13.57556629,0
11.08440346,13.57556629,0
11.08440346,13.57556629,0
11.08440346,13.57556629,0
11.47344761,13.57556629,0
11.84972574,13.57556629,0
11.84972574,13.57556629,0
11.84972574,13.57556629,0
11.84972574,13.57556629,0
11.84972574,13.57556629,0
12.21441771,13.57556629,0
12.56853213,13.57556629,0
12.56853213,13.57556629,0
12.56853213,13.57556629,0
12.56853213,13.57556629,0
12.56853213,13.57556629,0
12.56853213,13.57556629,0
12.56853213,13.57556629,0
12.56853213,13.57556629,0
12.91293925,13.57556629,0
13.24839613,13.57556629,0
13.24839613,13.57556629,0
13.57556629,13.57556629,0
13.57556629,13.57556629,0
13.57556629,13.57556629,0
13.57556629,13.57556629,0
13.89503508,13.57556629,0
13.89503508,13.57556629,0
13.89503508,13.57556629,0
13.89503508,13.57556629,0
14.05204611,13.57556629,0
14.20732206,13.57556629,0
14.20732206,13.57556629,0
14.20732206,13.57556629,0
14.51289082,13.57556629,0
14.51289082,13.57556629,0
14.51289082,13.57556629,0
14.81215717,13.57556629,0
14.81215717,13.57556629,0
14.81215717,13.57556629,0
14.81215717,13.57556629,0
14.81215717,13.57556629,0
14.81215717,13.57556629,0
14.81215717,13.57556629,0
14.81215717,13.57556629,0
14.95954545,13.57556629,0
14.95954545,13.57556629,0
14.95954545,13.57556629,0
15.39324527,13.57556629,0
15.39324527,13.57556629,0
15.39324527,13.57556629,0
15.6757137,13.57556629,0
15.9531815,13.57556629,0
16.22590521,13.57556629,0
16.22590521,13.57556629,0
16.22590521,13.57556629,0
16.49412016,13.57556629,0
17.01787296,13.57556629,0
17.01787296,13.57556629,0
17.01787296,13.57556629,0
17.01787296,13.57556629,0
17.01787296,13.57556629,0
17.27379518,13.57556629,0
17.27379518,13.57556629,0
17.40034482,13.57556629,0
17.40034482,13.57556629,0
17.7745886,13.57556629,0
17.7745886,13.57556629,0
18.14111353,13.57556629,0
18.14111353,13.57556629,0
18.14111353,13.57556629,0
18.50037837,13.57556629,0
18.50037837,13.57556629,0
18.50037837,13.57556629,0
19.19874996,13.57556629,0
19.53857723,13.57556629,0
19.87259419,13.57556629,0
20.52432703,13.57556629,0
21.36239687,13.57556629,0
22.36586685,13.57556629,0
23.32620844,13.57556629,0
23.79184734,13.57556629,0
23.79184734,13.57556629,0
33.64675319,13.57556629,0
19.87259419,13.73622947,0
21.15599206,13.73622947,0
22.65824353,13.73622947,0
5.542201729,13.89503508,0
7.83785685,13.89503508,0
7.83785685,13.89503508,0
8.379021423,13.89503508,0
8.887294301,13.89503508,0
8.887294301,13.89503508,0
8.887294301,13.89503508,0
9.130826907,13.89503508,0
9.130826907,13.89503508,0
9.59937498,13.89503508,0
9.825273533,13.89503508,0
10.26216351,13.89503508,0
10.26216351,13.89503508,0
10.47377678,13.89503508,0
10.47377678,13.89503508,0
10.68119843,13.89503508,0
10.68119843,13.89503508,0
10.88466812,13.89503508,0
10.88466812,13.89503508,0
11.47344761,13.89503508,0
11.47344761,13.89503508,0
11.47344761,13.89503508,0
11.47344761,13.89503508,0
11.84972574,13.89503508,0
12.21441771,13.89503508,0
12.21441771,13.89503508,0
12.21441771,13.89503508,0
12.21441771,13.89503508,0
12.21441771,13.89503508,0
12.56853213,13.89503508,0
12.56853213,13.89503508,0
12.56853213,13.89503508,0
12.56853213,13.89503508,0
12.91293925,13.89503508,0
12.91293925,13.89503508,0
12.91293925,13.89503508,0
13.081743,13.89503508,0
13.081743,13.89503508,0
