"species","quad","year","genetID","allcov.0.2","allcov.2.4","allcov.4.6","allcov.6.8","allcov.8.10","allcov.10.12","allcov.12.14","allcov.14.16","allcov.16.18","allcov.18.20","allcov.20.25","allcov.25.30","allcov.30.35","allcov.35.40","allcov.40.45","allcov.45.50","allcov.50.60","allcov.60.70","allcov.70.80","allcov.80.90","allcov.90.100","allcov.100.110","allcov.110.120","allcov.120.130","allcov.130.140","allcov.140.150","allpts.0.2","allpts.2.4","allpts.4.6","allpts.6.8","allpts.8.10","allpts.10.12","allpts.12.14","allpts.14.16","allpts.16.18","allpts.18.20","allpts.20.25","allpts.25.30","allpts.30.35","allpts.35.40","allpts.40.45","allpts.45.50","allpts.50.60","allpts.60.70","allpts.70.80","allpts.80.90","allpts.90.100","allpts.100.110","allpts.110.120","allpts.120.130","allpts.130.140","allpts.140.150","propQ.0.2","propQ.2.4","propQ.4.6","propQ.6.8","propQ.8.10","propQ.10.12","propQ.12.14","propQ.14.16","propQ.16.18","propQ.18.20","propQ.20.25","propQ.25.30","propQ.30.35","propQ.35.40","propQ.40.45","propQ.45.50","propQ.50.60","propQ.60.70","propQ.70.80","propQ.80.90","propQ.90.100","propQ.100.110","propQ.110.120","propQ.120.130","propQ.130.140","propQ.140.150"
"PSSP","Q26",2007,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,7.38469812499955,0.953222200713952,0,0,0,0,0,0,1,0,0,1,1,1,4,0,1,6,13,14,15,14,18,23,22,29,15,3,0,0,0,0,0,1,1,1,1,1,1,1,1,0.981983075886883,0.952554413889498,0.882348856849014,0.827035132108211,0.784486915985958,0.751240125461321,0.724713870740346,0.693895275496633,0.602552830967866,0.517280696886589,0.450636428062721,0.387308590827734,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"PSSP","Q26",2007,43,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,7.23094802978588,0.60697229592762,0.5,0,0,0,0,0.25,0,0,0,0,0,0,0,2,4,1,5,2,3,1,9,8,13,13,20,10,23,24,19,12,12,0,0,0,0,0,1,1,0.998446294253081,0.92181705819017,0.851819664894412,0.799276207089361,0.759572285753635,0.728826338437911,0.704425293209804,0.684636908675642,0.648505947117885,0.624112963650504,0.606566666329114,0.593349925839273,0.579430520689893,0.555468781501697,0.506072900515618,0.447641065150012,0.397715285527587,0.356511938890978,0.313957662661493,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"PSSP","Q26",2007,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,8.3379203257135,0.25,0,0,0,0,0,0,0,0,1,1,2,2,4,1,4,4,7,14,15,16,11,31,22,39,5,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.991781444616018,0.954385050559222,0.821416076364183,0.64355842588778,0.497441018894793,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"PSSP","Q26",2007,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0.25,8.0879203257135,0,0,0,0,0,0,1,0,0,1,2,0,2,1,7,10,7,15,10,12,23,20,23,23,21,3,0,0,0,0,1,1,0.9619691204954,0.872087272158631,0.806174155051272,0.758835466886965,0.723725141694412,0.696806014969657,0.675570886616478,0.658418643996449,0.627228887351156,0.606246555949706,0.591182915228722,0.570477814378791,0.542425129161798,0.517007511302917,0.475698289776255,0.43322123528302,0.388284688560587,0.349769376834887,0.310652935277014,0.262635797043009,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"PSSP","Q26",2007,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,3.23589622801055,5.10202409770295,0,0,0,0.25,0,0,0,0,0,0,1,1,2,1,1,2,4,5,2,12,10,15,14,10,13,20,28,18,14,7,1,0,0,0,0,1,1,1,0.965155430570168,0.895867873114018,0.839585688423917,0.795857021718314,0.761521599587743,0.734050885365639,0.711656232387385,0.670551718525689,0.642676450756975,0.62257665078658,0.594294416457281,0.561655584931037,0.533086301704338,0.487683827521748,0.443390972847463,0.39630670834759,0.356205424116828,0.312149394332961,0.262864479131363,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"PSSP","Q26",2007,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.727051857499648,7.60905097713325,0.00181749108060103,0,0,0.25,0,0,0,0,0,0,0,1,1,2,3,0,7,5,3,16,15,14,16,13,8,22,27,13,12,3,0,0,0,0,0,1,1,1,1,1,1,1,0.990268769229734,0.959577712606351,0.927186139963497,0.856976720885607,0.803917213137202,0.763718253163829,0.714202811639861,0.662649879273241,0.619982919042847,0.55509800233788,0.496017948354707,0.436709950654192,0.380473185115231,0.31695020199817,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"PSSP","Q26",2007,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.374453843903182,7.63621202736185,0.327254454448473,0,0,0,0.25,0,0,0,0,0,2,0,2,1,1,3,1,4,5,10,11,10,16,10,13,22,20,24,13,10,3,0,0,0,0,1,1,0.942644386705145,0.852363613506517,0.788797551956093,0.74368081602664,0.710399205247488,0.684958534115944,0.664927479921857,0.648767613036318,0.619420932208106,0.599700669714839,0.584738597978342,0.555185318035605,0.526631716927448,0.50174191440271,0.462082977284958,0.426251283823476,0.383943663854265,0.346738734789579,0.309021342463599,0.262200319190211,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"PSSP","Q26",2007,49,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,8.3379203257135,0,0,0,0,0,0,0,0,1,2,0,1,3,3,4,13,9,9,7,12,25,18,19,28,22,5,0,0,0,0,1,0.998604888407292,0.884849472789649,0.799639235173557,0.743574694601283,0.704687787352069,0.676319085274974,0.65477066180662,0.637872190708282,0.624276396342743,0.599655077588706,0.583151617584008,0.560681072427612,0.529951716770939,0.502738189972329,0.479544667374992,0.443054474980161,0.414226920659471,0.376294936942367,0.341251443488408,0.306318219649944,0.261373501188824,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"PSSP","Q26",2007,5,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,7.37429858387092,0.463621741842577,0.5,0,0,0,0.25,0,0,0,0,0,0,0,0,2,2,4,6,2,2,4,9,11,9,18,17,11,26,22,17,12,7,0,0,0,0,0,1,1,1,1,0.994502205792684,0.946687052906469,0.898064881154435,0.856355719642335,0.821476625608794,0.79229004112574,0.737379358351809,0.699387395894781,0.671705759495969,0.65069509645179,0.631456843203484,0.600707144750854,0.539361328197555,0.471884976689347,0.416212456244715,0.371097359839573,0.316770530770659,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"PSSP","Q26",2007,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,6.18716609570846,2.40075423000504,0,0,0,0,0,0,0,0,1,3,1,6,5,4,6,7,8,13,15,16,19,16,6,20,19,15,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.967294977477864,0.920198923781482,0.865590331789556,0.797914066296219,0.738056792500296,0.648421110252716,0.567151540194731,0.479754328375906,0.390726710396747,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
